date,city,aqi,co2_emissions,methane_emissions,vehicle_density,industrial_activity,waste_index,ev_subsidy_level,emission_cap_strength,pm25_proxy,pm10_proxy,temperature,humidity,wind_speed,month,day_of_year,year
2022-06-19,Kolkata,455.74,3.927,1.696,0.8,0.563,0.732,0.537,0.584,216.0,332.75,33.4,44.6,15.8,6,170,2022
2022-06-20,Kolkata,500.0,4.429,2.19,0.699,0.612,0.674,0.545,0.573,217.26,362.12,35.7,44.9,13.6,6,171,2022
2022-06-21,Kolkata,438.04,3.956,2.036,0.705,0.546,0.544,0.552,0.606,189.83,331.64,34.6,39.9,15.9,6,172,2022
2022-06-22,Kolkata,445.36,3.969,1.969,0.725,0.537,0.67,0.584,0.568,189.09,327.33,33.5,36.4,9.1,6,173,2022
2022-06-23,Kolkata,474.84,4.129,1.985,0.68,0.666,0.615,0.556,0.575,212.08,357.06,38.9,52.6,13.1,6,174,2022
2022-06-24,Kolkata,472.88,4.135,2.041,0.687,0.542,0.606,0.577,0.568,207.51,354.65,33.4,45.1,14.3,6,175,2022
2022-06-25,Kolkata,475.26,4.183,1.984,0.714,0.543,0.622,0.511,0.553,211.55,359.97,32.7,28.3,16.3,6,176,2022
2022-06-26,Kolkata,487.61,4.334,2.115,0.724,0.606,0.642,0.526,0.566,207.67,375.28,31.4,43.0,14.0,6,177,2022
2022-06-27,Kolkata,438.36,3.933,1.865,0.675,0.442,0.671,0.56,0.586,191.77,342.92,34.7,41.5,14.0,6,178,2022
2022-06-28,Kolkata,460.37,4.171,2.009,0.738,0.617,0.669,0.537,0.587,210.81,359.17,34.4,23.4,13.6,6,179,2022
2022-06-29,Kolkata,471.21,3.948,1.85,0.775,0.671,0.565,0.553,0.577,222.97,371.63,37.0,38.9,9.3,6,180,2022
2022-06-30,Kolkata,483.05,3.899,1.842,0.634,0.622,0.516,0.582,0.601,217.73,359.16,31.1,66.1,11.5,6,181,2022
2022-07-01,Kolkata,480.41,4.01,2.04,0.729,0.525,0.665,0.536,0.579,212.2,351.54,29.7,27.0,12.0,7,182,2022
2022-07-02,Kolkata,453.66,4.08,1.895,0.709,0.541,0.658,0.538,0.577,209.19,339.23,29.1,37.1,15.3,7,183,2022
2022-07-03,Kolkata,436.38,4.035,1.775,0.698,0.578,0.711,0.564,0.6,205.79,321.41,36.0,27.4,14.5,7,184,2022
2022-07-04,Kolkata,455.66,4.173,2.279,0.731,0.597,0.626,0.497,0.556,214.03,326.0,37.7,34.7,17.0,7,185,2022
2022-07-05,Kolkata,487.8,4.119,1.95,0.762,0.655,0.661,0.591,0.599,223.6,362.77,37.4,33.1,14.5,7,186,2022
2022-07-06,Kolkata,460.11,4.082,1.947,0.72,0.658,0.674,0.565,0.551,201.02,353.33,32.9,38.9,12.7,7,187,2022
2022-07-07,Kolkata,474.45,4.419,2.07,0.748,0.567,0.521,0.564,0.566,213.06,370.36,34.8,62.6,16.5,7,188,2022
2022-07-08,Kolkata,475.39,3.996,1.91,0.711,0.554,0.513,0.545,0.534,215.86,355.41,27.6,56.6,10.1,7,189,2022
2022-07-09,Kolkata,500.0,4.168,1.922,0.723,0.537,0.673,0.582,0.576,205.37,387.97,39.1,47.8,12.5,7,190,2022
2022-07-10,Kolkata,454.1,3.867,1.98,0.689,0.606,0.652,0.557,0.598,204.56,340.65,37.6,63.8,10.9,7,191,2022
2022-07-11,Kolkata,488.42,4.099,1.955,0.708,0.632,0.73,0.599,0.553,233.58,337.73,36.8,47.1,10.4,7,192,2022
2022-07-12,Kolkata,456.02,3.963,1.816,0.706,0.58,0.756,0.511,0.566,200.09,325.7,31.3,43.8,10.5,7,193,2022
2022-07-13,Kolkata,482.88,4.346,1.842,0.715,0.577,0.606,0.564,0.567,202.77,367.05,32.8,48.4,11.6,7,194,2022
2022-07-14,Kolkata,481.4,4.015,2.031,0.644,0.682,0.61,0.564,0.568,211.3,339.32,33.2,39.8,13.7,7,195,2022
2022-07-15,Kolkata,485.85,4.046,1.908,0.665,0.612,0.533,0.572,0.551,213.02,348.37,38.8,37.8,12.4,7,196,2022
2022-07-16,Kolkata,447.85,3.85,1.857,0.753,0.473,0.652,0.605,0.573,210.35,317.59,36.6,58.7,13.9,7,197,2022
2022-07-17,Kolkata,477.54,3.953,1.819,0.771,0.571,0.486,0.522,0.604,235.96,355.63,32.9,56.6,13.8,7,198,2022
2022-07-18,Kolkata,476.92,4.025,1.936,0.647,0.587,0.553,0.522,0.563,215.86,360.53,35.1,44.2,7.4,7,199,2022
2022-07-19,Kolkata,481.81,4.082,1.947,0.689,0.561,0.642,0.553,0.577,209.99,340.84,30.5,58.7,13.6,7,200,2022
2022-07-20,Kolkata,500.0,4.261,2.118,0.688,0.638,0.586,0.507,0.577,215.32,384.06,28.9,59.6,11.4,7,201,2022
2022-07-21,Kolkata,452.55,3.927,1.892,0.713,0.559,0.621,0.633,0.565,211.9,339.52,32.7,51.2,9.1,7,202,2022
2022-07-22,Kolkata,468.85,3.905,1.772,0.704,0.525,0.602,0.592,0.579,216.77,335.76,29.4,48.9,13.8,7,203,2022
2022-07-23,Kolkata,491.85,4.219,2.199,0.736,0.54,0.546,0.58,0.566,230.71,369.34,27.6,63.4,13.4,7,204,2022
2022-07-24,Kolkata,500.0,4.276,2.08,0.654,0.607,0.478,0.588,0.582,220.77,365.91,32.6,61.2,13.6,7,205,2022
2022-07-25,Kolkata,476.28,3.972,1.813,0.72,0.507,0.666,0.603,0.572,227.38,347.95,31.6,72.0,15.0,7,206,2022
2022-07-26,Kolkata,477.03,4.098,1.97,0.7,0.552,0.611,0.547,0.546,216.06,342.54,29.2,62.1,11.5,7,207,2022
2022-07-27,Kolkata,500.0,4.321,2.1,0.683,0.62,0.656,0.555,0.538,219.3,374.77,30.9,44.9,10.8,7,208,2022
2022-07-28,Kolkata,476.09,4.396,2.119,0.727,0.51,0.617,0.576,0.532,197.82,354.03,33.1,47.4,13.1,7,209,2022
2022-07-29,Kolkata,466.79,4.067,1.964,0.703,0.523,0.612,0.551,0.566,205.94,346.94,31.1,58.4,12.1,7,210,2022
2022-07-30,Kolkata,452.78,4.096,1.96,0.71,0.487,0.622,0.538,0.591,199.55,338.05,32.0,67.1,20.0,7,211,2022
2022-07-31,Kolkata,466.43,4.062,2.007,0.767,0.53,0.613,0.551,0.56,201.33,352.63,30.9,63.7,12.9,7,212,2022
2022-08-01,Kolkata,405.98,3.814,1.884,0.714,0.55,0.599,0.578,0.57,186.27,302.06,36.5,56.7,13.0,8,213,2022
2022-08-02,Kolkata,469.59,4.131,2.032,0.787,0.565,0.564,0.594,0.562,205.78,328.33,35.1,48.7,10.8,8,214,2022
2022-08-03,Kolkata,489.9,4.196,1.852,0.624,0.531,0.784,0.529,0.559,212.84,366.82,31.3,74.4,10.4,8,215,2022
2022-08-04,Kolkata,492.89,3.928,1.739,0.713,0.552,0.689,0.562,0.62,214.46,358.03,28.3,74.5,8.8,8,216,2022
2022-08-05,Kolkata,440.78,3.799,1.771,0.669,0.626,0.734,0.566,0.56,187.0,344.04,28.9,52.4,12.1,8,217,2022
2022-08-06,Kolkata,479.6,4.159,1.97,0.681,0.594,0.716,0.526,0.549,211.25,364.8,26.5,69.5,12.4,8,218,2022
2022-08-07,Kolkata,461.48,3.863,1.814,0.685,0.683,0.621,0.581,0.558,203.3,357.95,27.8,66.7,15.7,8,219,2022
2022-08-08,Kolkata,480.67,3.814,1.743,0.75,0.541,0.612,0.565,0.578,214.34,353.92,32.0,70.6,12.3,8,220,2022
2022-08-09,Kolkata,475.35,3.797,1.839,0.7,0.553,0.622,0.54,0.565,216.97,367.19,28.0,77.8,11.9,8,221,2022
2022-08-10,Kolkata,470.31,3.745,1.732,0.669,0.581,0.595,0.554,0.582,223.89,339.27,29.1,77.5,13.5,8,222,2022
2022-08-11,Kolkata,500.0,4.204,1.809,0.737,0.55,0.687,0.585,0.562,233.08,374.73,33.0,70.6,12.6,8,223,2022
2022-08-12,Kolkata,478.83,4.043,1.826,0.662,0.574,0.563,0.598,0.565,202.96,348.17,30.9,65.1,15.3,8,224,2022
2022-08-13,Kolkata,472.44,4.32,1.991,0.779,0.479,0.546,0.58,0.563,219.75,361.46,29.2,65.1,16.5,8,225,2022
2022-08-14,Kolkata,500.0,4.106,1.938,0.655,0.555,0.525,0.627,0.575,233.66,395.64,28.5,66.2,12.8,8,226,2022
2022-08-15,Kolkata,477.97,4.382,2.167,0.698,0.616,0.606,0.603,0.592,221.15,362.66,28.0,90.3,10.4,8,227,2022
2022-08-16,Kolkata,500.0,4.067,1.998,0.788,0.667,0.614,0.587,0.594,221.39,357.04,31.2,69.3,12.5,8,228,2022
2022-08-17,Kolkata,495.06,4.167,1.843,0.703,0.643,0.589,0.549,0.606,234.49,363.16,29.1,75.6,13.4,8,229,2022
2022-08-18,Kolkata,500.0,3.868,1.973,0.726,0.582,0.636,0.604,0.552,217.82,400.0,27.2,73.1,9.5,8,230,2022
2022-08-19,Kolkata,472.79,4.041,1.922,0.712,0.599,0.549,0.548,0.557,221.29,364.42,23.9,62.3,12.1,8,231,2022
2022-08-20,Kolkata,493.37,4.277,2.049,0.71,0.591,0.681,0.593,0.56,230.31,360.74,29.0,74.5,9.1,8,232,2022
2022-08-21,Kolkata,453.48,4.037,1.935,0.689,0.545,0.541,0.498,0.578,208.06,351.14,28.3,65.8,13.9,8,233,2022
2022-08-22,Kolkata,453.85,3.998,1.836,0.733,0.527,0.54,0.556,0.557,189.85,341.86,22.3,64.0,10.1,8,234,2022
2022-08-23,Kolkata,488.63,4.104,2.009,0.771,0.586,0.59,0.53,0.565,221.5,397.98,26.4,76.8,12.0,8,235,2022
2022-08-24,Kolkata,452.97,4.035,1.773,0.637,0.565,0.604,0.563,0.592,210.5,340.57,27.6,62.3,12.5,8,236,2022
2022-08-25,Kolkata,484.87,4.106,2.077,0.682,0.612,0.686,0.526,0.6,218.58,360.59,25.6,79.9,9.6,8,237,2022
2022-08-26,Kolkata,464.54,4.147,1.971,0.691,0.451,0.598,0.573,0.593,208.38,347.53,31.6,77.8,13.0,8,238,2022
2022-08-27,Kolkata,500.0,3.916,1.904,0.676,0.562,0.506,0.586,0.586,222.01,370.34,30.5,83.8,10.2,8,239,2022
2022-08-28,Kolkata,472.12,4.092,2.01,0.741,0.633,0.673,0.553,0.566,208.24,345.5,21.9,77.9,16.6,8,240,2022
2022-08-29,Kolkata,484.09,4.083,1.922,0.69,0.6,0.659,0.563,0.58,217.08,349.57,24.7,66.8,16.2,8,241,2022
2022-08-30,Kolkata,470.7,3.876,1.95,0.716,0.52,0.575,0.58,0.603,221.4,347.27,28.1,83.8,15.8,8,242,2022
2022-08-31,Kolkata,486.55,3.964,1.826,0.773,0.504,0.633,0.572,0.593,213.32,374.14,24.7,84.6,13.2,8,243,2022
2022-09-01,Kolkata,484.44,4.134,1.894,0.639,0.57,0.715,0.614,0.598,221.14,360.25,26.9,82.8,13.5,9,244,2022
2022-09-02,Kolkata,500.0,3.993,1.931,0.731,0.611,0.571,0.553,0.599,203.48,368.08,22.5,81.8,12.2,9,245,2022
2022-09-03,Kolkata,500.0,4.502,2.036,0.709,0.6,0.696,0.59,0.574,220.8,359.09,19.5,64.5,14.0,9,246,2022
2022-09-04,Kolkata,500.0,4.316,2.013,0.71,0.578,0.713,0.582,0.593,230.71,383.45,26.0,83.6,16.8,9,247,2022
2022-09-05,Kolkata,479.04,4.124,1.998,0.685,0.606,0.64,0.527,0.573,223.61,378.59,22.7,67.1,10.2,9,248,2022
2022-09-06,Kolkata,472.68,4.159,2.048,0.7,0.585,0.538,0.577,0.593,203.81,344.34,31.2,72.4,13.8,9,249,2022
2022-09-07,Kolkata,493.79,4.21,2.012,0.716,0.601,0.719,0.572,0.606,224.47,362.7,26.0,71.1,8.4,9,250,2022
2022-09-08,Kolkata,493.19,4.192,1.938,0.71,0.617,0.693,0.56,0.612,228.17,358.84,19.8,65.5,11.6,9,251,2022
2022-09-09,Kolkata,497.93,4.062,1.911,0.737,0.55,0.662,0.628,0.593,217.59,383.27,24.7,79.8,12.5,9,252,2022
2022-09-10,Kolkata,489.94,4.412,2.038,0.667,0.528,0.608,0.614,0.589,207.06,379.95,22.2,78.5,13.5,9,253,2022
2022-09-11,Kolkata,490.93,3.971,1.9,0.663,0.606,0.703,0.553,0.61,210.08,370.04,23.8,89.7,14.4,9,254,2022
2022-09-12,Kolkata,473.14,3.947,1.836,0.633,0.549,0.554,0.595,0.565,200.1,340.59,19.8,89.0,16.0,9,255,2022
2022-09-13,Kolkata,480.0,3.996,1.815,0.719,0.472,0.668,0.598,0.611,221.62,364.68,22.6,81.1,9.2,9,256,2022
2022-09-14,Kolkata,498.86,4.238,1.948,0.746,0.643,0.617,0.581,0.585,225.24,376.96,24.6,86.2,14.9,9,257,2022
2022-09-15,Kolkata,500.0,4.371,1.937,0.673,0.584,0.504,0.544,0.585,221.48,379.0,23.6,79.4,17.2,9,258,2022
2022-09-16,Kolkata,500.0,4.064,2.032,0.669,0.583,0.552,0.548,0.574,217.79,362.47,24.2,79.6,11.7,9,259,2022
2022-09-17,Kolkata,500.0,4.184,2.053,0.79,0.565,0.663,0.593,0.559,233.73,361.66,30.0,81.8,11.4,9,260,2022
2022-09-18,Kolkata,500.0,4.179,1.904,0.765,0.61,0.65,0.592,0.612,223.21,355.52,19.0,79.8,13.2,9,261,2022
2022-09-19,Kolkata,500.0,4.035,1.969,0.77,0.506,0.652,0.569,0.591,227.45,388.83,25.5,83.0,12.5,9,262,2022
2022-09-20,Kolkata,500.0,4.25,2.03,0.725,0.572,0.601,0.617,0.576,217.62,389.21,20.8,86.8,12.4,9,263,2022
2022-09-21,Kolkata,452.45,4.143,1.878,0.739,0.585,0.644,0.623,0.59,194.06,319.91,18.5,72.0,16.5,9,264,2022
2022-09-22,Kolkata,500.0,4.219,1.934,0.699,0.599,0.671,0.623,0.577,233.0,365.43,19.3,78.7,18.8,9,265,2022
2022-09-23,Kolkata,489.85,3.915,1.848,0.654,0.489,0.773,0.623,0.55,220.99,357.87,21.8,88.4,12.1,9,266,2022
2022-09-24,Kolkata,488.02,3.985,1.973,0.661,0.601,0.596,0.578,0.58,220.86,376.92,17.7,78.0,18.7,9,267,2022
2022-09-25,Kolkata,459.69,4.017,1.966,0.721,0.552,0.697,0.539,0.556,209.35,345.81,12.7,78.4,12.0,9,268,2022
2022-09-26,Kolkata,463.87,4.109,1.913,0.754,0.537,0.669,0.569,0.589,216.54,366.41,20.8,90.9,14.8,9,269,2022
2022-09-27,Kolkata,493.28,4.169,2.011,0.71,0.489,0.618,0.576,0.616,231.19,366.46,18.8,77.1,10.3,9,270,2022
2022-09-28,Kolkata,488.34,4.492,2.145,0.743,0.683,0.555,0.561,0.572,210.71,350.18,16.3,86.7,10.7,9,271,2022
2022-09-29,Kolkata,500.0,4.09,1.894,0.714,0.562,0.719,0.568,0.601,222.81,366.16,13.8,84.6,12.1,9,272,2022
2022-09-30,Kolkata,500.0,4.377,2.163,0.733,0.583,0.647,0.545,0.572,216.65,364.08,18.5,90.6,15.0,9,273,2022
2022-10-01,Kolkata,500.0,4.313,2.063,0.764,0.547,0.586,0.601,0.585,226.32,387.62,20.9,83.2,11.5,10,274,2022
2022-10-02,Kolkata,500.0,4.102,1.992,0.783,0.525,0.565,0.629,0.568,221.78,398.07,14.1,77.5,6.9,10,275,2022
2022-10-03,Kolkata,500.0,4.283,1.967,0.738,0.639,0.655,0.652,0.598,222.4,380.88,17.4,78.8,7.7,10,276,2022
2022-10-04,Kolkata,500.0,4.348,2.021,0.812,0.529,0.562,0.588,0.612,223.1,366.64,22.9,97.3,6.7,10,277,2022
2022-10-05,Kolkata,500.0,4.429,2.191,0.727,0.664,0.6,0.576,0.59,222.69,378.08,18.9,80.0,11.8,10,278,2022
2022-10-06,Kolkata,500.0,4.279,2.041,0.789,0.688,0.609,0.58,0.597,245.09,355.42,15.8,79.5,11.4,10,279,2022
2022-10-07,Kolkata,500.0,4.164,1.968,0.754,0.559,0.63,0.622,0.597,209.43,372.59,15.3,80.7,11.3,10,280,2022
2022-10-08,Kolkata,467.52,4.133,1.89,0.658,0.576,0.661,0.622,0.581,209.07,330.56,13.9,82.4,11.3,10,281,2022
2022-10-09,Kolkata,500.0,4.15,1.977,0.793,0.469,0.594,0.575,0.613,212.93,380.77,15.3,81.4,9.1,10,282,2022
2022-10-10,Kolkata,500.0,4.198,1.905,0.695,0.512,0.599,0.618,0.576,226.23,373.0,13.6,89.2,11.4,10,283,2022
2022-10-11,Kolkata,500.0,4.556,2.206,0.725,0.633,0.645,0.587,0.555,213.58,384.84,13.8,85.6,14.6,10,284,2022
2022-10-12,Kolkata,500.0,4.266,1.973,0.773,0.663,0.594,0.56,0.568,224.39,383.9,14.0,80.1,12.4,10,285,2022
2022-10-13,Kolkata,500.0,3.96,1.877,0.707,0.558,0.579,0.578,0.599,219.06,368.34,9.3,90.7,8.1,10,286,2022
2022-10-14,Kolkata,492.24,3.951,2.018,0.727,0.567,0.593,0.634,0.579,230.03,381.36,13.5,87.2,10.2,10,287,2022
2022-10-15,Kolkata,500.0,4.316,2.075,0.759,0.519,0.642,0.605,0.589,213.02,360.79,21.8,95.6,9.4,10,288,2022
2022-10-16,Kolkata,500.0,4.113,1.932,0.705,0.542,0.732,0.568,0.583,214.07,400.0,9.3,87.5,13.2,10,289,2022
2022-10-17,Kolkata,500.0,4.329,2.149,0.723,0.664,0.552,0.612,0.591,215.75,358.92,17.9,84.0,8.4,10,290,2022
2022-10-18,Kolkata,500.0,4.14,1.927,0.719,0.611,0.646,0.605,0.61,227.9,383.94,16.2,83.4,11.5,10,291,2022
2022-10-19,Kolkata,500.0,4.177,1.901,0.776,0.504,0.603,0.575,0.619,226.56,389.92,14.8,86.2,10.1,10,292,2022
2022-10-20,Kolkata,500.0,4.265,2.016,0.801,0.627,0.633,0.562,0.569,222.51,377.16,11.1,87.9,9.1,10,293,2022
2022-10-21,Kolkata,500.0,4.231,2.134,0.696,0.714,0.608,0.551,0.607,229.99,362.6,15.2,84.9,11.5,10,294,2022
2022-10-22,Kolkata,500.0,4.439,2.196,0.745,0.577,0.708,0.535,0.592,206.74,365.71,17.8,81.4,10.4,10,295,2022
2022-10-23,Kolkata,500.0,4.418,2.062,0.717,0.566,0.456,0.565,0.564,222.92,362.73,15.3,89.9,12.9,10,296,2022
2022-10-24,Kolkata,500.0,4.371,2.069,0.738,0.625,0.555,0.58,0.599,224.72,374.94,12.6,88.3,9.8,10,297,2022
2022-10-25,Kolkata,500.0,4.615,2.239,0.802,0.643,0.719,0.623,0.626,226.29,384.5,11.7,84.9,8.0,10,298,2022
2022-10-26,Kolkata,500.0,4.085,2.16,0.748,0.639,0.721,0.61,0.574,225.39,380.8,9.5,90.1,10.5,10,299,2022
2022-10-27,Kolkata,500.0,4.192,1.983,0.713,0.581,0.749,0.592,0.585,226.88,375.67,11.6,84.0,11.6,10,300,2022
2022-10-28,Kolkata,500.0,4.175,2.105,0.688,0.578,0.646,0.53,0.557,228.46,358.24,12.7,84.7,12.5,10,301,2022
2022-10-29,Kolkata,500.0,4.303,2.058,0.775,0.51,0.656,0.595,0.587,240.45,395.41,11.0,89.5,10.5,10,302,2022
2022-10-30,Kolkata,500.0,4.019,1.983,0.724,0.534,0.489,0.537,0.593,230.6,372.9,10.4,90.8,13.1,10,303,2022
2022-10-31,Kolkata,500.0,4.335,2.154,0.702,0.609,0.626,0.613,0.629,212.83,370.44,10.3,89.5,7.6,10,304,2022
2022-11-01,Kolkata,498.57,4.131,1.991,0.758,0.59,0.673,0.614,0.571,230.95,376.7,15.8,78.0,12.2,11,305,2022
2022-11-02,Kolkata,500.0,4.502,2.149,0.772,0.625,0.604,0.589,0.61,223.69,355.1,10.6,87.0,11.2,11,306,2022
2022-11-03,Kolkata,500.0,4.517,2.137,0.731,0.602,0.624,0.612,0.596,220.31,374.3,10.6,84.3,8.6,11,307,2022
2022-11-04,Kolkata,500.0,4.169,2.027,0.707,0.613,0.712,0.618,0.635,213.3,372.49,2.5,86.9,12.4,11,308,2022
2022-11-05,Kolkata,500.0,4.341,2.172,0.803,0.615,0.743,0.591,0.594,222.53,372.95,12.4,98.2,10.5,11,309,2022
2022-11-06,Kolkata,500.0,4.593,2.303,0.777,0.652,0.661,0.584,0.59,226.47,389.64,11.1,81.8,12.9,11,310,2022
2022-11-07,Kolkata,500.0,4.645,2.318,0.793,0.655,0.641,0.548,0.608,230.89,360.0,10.8,83.5,7.8,11,311,2022
2022-11-08,Kolkata,500.0,4.15,1.953,0.736,0.612,0.683,0.578,0.601,216.07,374.54,10.8,78.6,8.0,11,312,2022
2022-11-09,Kolkata,500.0,4.41,2.059,0.719,0.602,0.602,0.559,0.61,221.56,367.61,6.0,81.4,11.1,11,313,2022
2022-11-10,Kolkata,500.0,4.465,2.065,0.731,0.611,0.704,0.559,0.603,220.92,372.41,7.8,77.3,9.9,11,314,2022
2022-11-11,Kolkata,500.0,4.316,2.07,0.691,0.577,0.588,0.567,0.562,220.33,384.98,13.8,73.9,6.2,11,315,2022
2022-11-12,Kolkata,500.0,4.641,2.296,0.743,0.667,0.693,0.53,0.602,212.71,373.46,4.2,66.7,14.4,11,316,2022
2022-11-13,Kolkata,500.0,4.239,1.979,0.719,0.584,0.624,0.619,0.602,216.39,371.71,4.2,76.5,14.1,11,317,2022
2022-11-14,Kolkata,500.0,4.297,2.04,0.745,0.607,0.591,0.596,0.577,222.48,346.81,3.7,76.9,10.2,11,318,2022
2022-11-15,Kolkata,500.0,4.264,2.095,0.747,0.621,0.66,0.625,0.598,229.92,384.41,7.4,81.2,8.0,11,319,2022
2022-11-16,Kolkata,500.0,4.413,2.087,0.75,0.632,0.613,0.614,0.556,223.04,355.52,12.6,77.1,8.1,11,320,2022
2022-11-17,Kolkata,500.0,4.321,2.054,0.724,0.626,0.703,0.605,0.598,215.32,369.35,8.5,89.4,10.7,11,321,2022
2022-11-18,Kolkata,500.0,4.459,2.217,0.699,0.604,0.556,0.614,0.607,222.8,364.72,10.8,82.7,13.3,11,322,2022
2022-11-19,Kolkata,500.0,4.349,2.098,0.691,0.693,0.654,0.595,0.612,214.96,347.62,1.4,86.6,16.4,11,323,2022
2022-11-20,Kolkata,500.0,4.334,2.016,0.752,0.615,0.583,0.63,0.607,230.84,376.67,4.7,88.2,9.0,11,324,2022
2022-11-21,Kolkata,500.0,4.405,2.11,0.757,0.601,0.719,0.576,0.576,236.88,369.94,5.1,91.2,8.9,11,325,2022
2022-11-22,Kolkata,500.0,4.297,2.109,0.694,0.705,0.694,0.591,0.564,225.65,381.16,11.8,87.6,9.3,11,326,2022
2022-11-23,Kolkata,500.0,4.526,2.351,0.807,0.571,0.63,0.583,0.613,230.29,381.53,7.3,72.4,10.8,11,327,2022
2022-11-24,Kolkata,500.0,4.543,2.306,0.776,0.701,0.649,0.652,0.602,219.18,382.38,6.6,86.1,7.6,11,328,2022
2022-11-25,Kolkata,500.0,4.378,2.328,0.711,0.511,0.732,0.573,0.604,226.73,381.08,7.2,81.4,6.3,11,329,2022
2022-11-26,Kolkata,500.0,4.194,1.92,0.755,0.588,0.682,0.631,0.628,224.39,380.92,5.8,89.3,9.2,11,330,2022
2022-11-27,Kolkata,500.0,4.554,2.267,0.749,0.531,0.572,0.552,0.562,232.6,386.46,12.4,78.5,10.5,11,331,2022
2022-11-28,Kolkata,500.0,4.043,2.051,0.76,0.539,0.687,0.596,0.631,219.87,379.31,12.2,87.1,14.0,11,332,2022
2022-11-29,Kolkata,500.0,4.509,2.159,0.757,0.635,0.6,0.588,0.583,223.96,377.57,9.6,78.4,7.1,11,333,2022
2022-11-30,Kolkata,498.63,4.429,2.086,0.78,0.623,0.649,0.563,0.611,215.16,371.97,9.2,78.4,12.6,11,334,2022
2022-12-01,Kolkata,500.0,4.559,2.229,0.819,0.592,0.493,0.573,0.595,229.7,378.09,4.6,82.2,8.7,12,335,2022
2022-12-02,Kolkata,500.0,4.481,2.131,0.767,0.705,0.708,0.609,0.588,219.47,381.24,7.4,74.0,8.4,12,336,2022
2022-12-03,Kolkata,500.0,4.521,2.079,0.78,0.682,0.604,0.584,0.565,221.99,380.89,-0.1,80.6,5.1,12,337,2022
2022-12-04,Kolkata,500.0,4.59,2.076,0.819,0.621,0.63,0.565,0.582,217.39,372.84,4.6,63.7,10.0,12,338,2022
2022-12-05,Kolkata,500.0,4.353,1.945,0.733,0.531,0.522,0.621,0.605,223.0,400.0,1.1,79.3,9.7,12,339,2022
2022-12-06,Kolkata,500.0,4.498,2.176,0.72,0.669,0.651,0.594,0.603,230.23,393.38,7.2,64.9,14.7,12,340,2022
2022-12-07,Kolkata,500.0,4.472,2.185,0.783,0.596,0.639,0.605,0.615,227.35,365.16,5.4,79.1,8.4,12,341,2022
2022-12-08,Kolkata,500.0,4.751,2.188,0.704,0.638,0.544,0.628,0.582,234.72,374.9,7.9,49.3,12.9,12,342,2022
2022-12-09,Kolkata,500.0,4.204,2.062,0.72,0.66,0.639,0.642,0.611,219.26,394.33,7.5,59.3,8.2,12,343,2022
2022-12-10,Kolkata,500.0,4.679,2.264,0.826,0.601,0.623,0.527,0.598,224.56,364.36,8.9,73.9,8.1,12,344,2022
2022-12-11,Kolkata,500.0,4.53,2.203,0.689,0.684,0.722,0.592,0.609,233.7,360.16,3.2,73.6,4.8,12,345,2022
2022-12-12,Kolkata,500.0,4.503,2.201,0.776,0.601,0.585,0.546,0.607,217.0,400.0,0.1,70.6,11.9,12,346,2022
2022-12-13,Kolkata,500.0,4.218,2.045,0.69,0.649,0.667,0.678,0.588,234.13,369.16,11.2,78.0,9.3,12,347,2022
2022-12-14,Kolkata,500.0,4.654,2.333,0.773,0.658,0.54,0.601,0.602,236.75,350.76,3.8,79.2,9.0,12,348,2022
2022-12-15,Kolkata,500.0,4.336,2.134,0.827,0.665,0.656,0.626,0.607,215.74,365.12,5.2,91.6,8.3,12,349,2022
2022-12-16,Kolkata,500.0,4.72,2.165,0.719,0.706,0.668,0.578,0.613,244.07,369.85,8.6,71.3,9.6,12,350,2022
2022-12-17,Kolkata,500.0,4.289,2.193,0.675,0.576,0.646,0.586,0.628,222.38,384.71,4.5,78.8,7.2,12,351,2022
2022-12-18,Kolkata,500.0,4.616,2.113,0.768,0.565,0.622,0.63,0.585,211.07,375.39,1.9,63.4,10.1,12,352,2022
2022-12-19,Kolkata,500.0,4.308,2.059,0.731,0.606,0.754,0.613,0.575,215.79,358.06,11.7,65.2,6.6,12,353,2022
2022-12-20,Kolkata,500.0,4.402,2.339,0.744,0.769,0.63,0.648,0.624,223.33,339.73,3.7,62.6,8.7,12,354,2022
2022-12-21,Kolkata,500.0,4.501,2.203,0.775,0.69,0.684,0.573,0.573,221.29,380.85,10.9,67.8,10.2,12,355,2022
2022-12-22,Kolkata,500.0,4.322,1.997,0.781,0.59,0.611,0.591,0.619,218.27,375.71,6.4,70.0,12.5,12,356,2022
2022-12-23,Kolkata,500.0,4.401,2.128,0.779,0.604,0.579,0.614,0.581,214.66,389.46,8.4,76.1,9.5,12,357,2022
2022-12-24,Kolkata,500.0,4.688,2.275,0.754,0.62,0.553,0.618,0.586,213.34,367.34,8.3,70.0,12.2,12,358,2022
2022-12-25,Kolkata,500.0,4.375,2.111,0.774,0.633,0.576,0.611,0.597,237.81,371.71,4.2,77.5,9.0,12,359,2022
2022-12-26,Kolkata,500.0,4.507,2.118,0.755,0.654,0.685,0.559,0.57,227.43,368.47,7.2,77.2,6.7,12,360,2022
2022-12-27,Kolkata,500.0,4.713,2.15,0.748,0.655,0.734,0.571,0.58,232.61,367.59,11.4,66.2,14.2,12,361,2022
2022-12-28,Kolkata,500.0,4.524,2.079,0.756,0.682,0.69,0.61,0.566,217.1,379.54,9.5,64.5,8.7,12,362,2022
